Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),Intel Iris Pro GPU (C),Battery (C),Battery Management Unit (C),Battery Proximity (C),Air Flow Proximity (C),AirPort Proximity (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C)
2020-08-05,13:55:24,43,41,38,39,43,36,36,42,26,26,26,29,32,32,38,33,36,33,26,25,30,29,40,34
2020-08-05,13:55:26,43,42,38,39,43,36,36,42,26,26,26,29,32,32,38,33,36,33,26,25,30,29,40,34
2020-08-05,13:55:28,45,43,42,41,44,36,39,43,26,26,26,29,32,32,38,33,36,33,26,25,30,29,41,34
2020-08-05,13:55:30,44,43,39,41,44,36,37,42,26,26,26,29,32,32,38,33,36,33,26,25,30,29,41,34
2020-08-05,13:55:32,43,40,36,39,43,37,35,42,26,26,26,29,32,32,38,33,36,33,26,25,30,29,39,33
2020-08-05,13:55:34,42,38,36,40,42,37,34,42,26,26,26,29,32,32,38,32,36,33,26,24,30,29,38,33
2020-08-05,13:55:36,42,40,36,40,42,37,34,42,26,26,26,29,32,32,38,32,36,33,26,25,30,29,39,33
2020-08-05,13:55:38,42,39,35,40,41,36,34,42,26,26,26,29,32,32,38,32,36,33,26,24,30,29,38,33
2020-08-05,13:55:40,42,39,36,40,41,36,34,40,26,26,26,29,32,32,38,32,36,33,26,24,30,29,38,33
2020-08-05,13:55:42,40,38,35,39,41,36,34,42,26,26,26,29,32,32,38,33,36,33,26,25,30,29,38,33
2020-08-05,13:55:44,43,40,35,39,41,36,34,41,26,26,26,29,32,32,38,32,36,33,26,24,30,29,38,33
2020-08-05,13:55:46,38,40,32,40,41,36,33,40,26,26,26,29,32,32,38,32,36,33,26,25,30,29,37,33
2020-08-05,13:55:48,40,37,36,42,41,36,33,39,26,26,26,29,32,32,38,32,36,33,26,24,30,29,38,33
2020-08-05,13:55:50,40,38,36,38,40,36,33,38,26,26,26,29,32,32,38,32,36,33,26,25,30,29,37,33
2020-08-05,13:55:52,39,38,37,38,40,36,33,39,26,26,26,29,32,32,38,32,35,33,26,24,30,29,37,33
2020-08-05,13:55:54,37,39,37,39,40,36,32,39,26,26,26,29,32,32,38,33,35,33,26,24,30,29,37,33
2020-08-05,13:55:56,38,39,35,37,40,35,32,39,26,26,26,29,32,32,38,33,35,33,26,25,30,29,37,32
2020-08-05,13:55:58,40,40,36,37,40,35,34,39,26,26,26,29,32,32,38,33,35,33,26,25,30,29,37,33
2020-08-05,13:56:00,43,41,37,41,43,35,37,42,26,26,26,28,32,32,38,33,35,33,26,25,30,29,40,34
2020-08-05,13:56:02,45,42,40,42,43,36,37,42,26,26,26,28,32,32,38,32,36,33,26,25,30,29,41,34
2020-08-05,13:56:04,45,42,39,41,44,36,38,43,26,26,26,29,32,32,38,32,36,33,26,25,30,29,41,34
2020-08-05,13:56:06,42,43,36,41,42,36,36,41,26,26,26,29,32,32,38,32,36,33,26,24,30,29,39,33
2020-08-05,13:56:08,45,39,35,40,42,36,35,42,26,26,26,29,32,32,38,32,36,33,26,24,30,29,39,33
2020-08-05,13:56:10,40,40,37,40,41,36,34,40,26,26,26,29,32,32,38,32,36,33,26,25,30,29,38,33
2020-08-05,13:56:12,43,39,37,41,41,36,34,41,26,26,26,29,32,32,38,32,36,33,26,25,30,29,39,33
2020-08-05,13:56:14,42,39,35,39,41,36,33,42,26,26,26,29,32,32,38,32,36,33,26,25,30,29,38,33
2020-08-05,13:56:16,42,38,37,42,41,36,34,40,26,26,26,29,32,32,38,33,35,33,26,24,30,29,39,33
2020-08-05,13:56:18,38,40,35,39,40,36,33,40,26,26,26,29,32,32,38,32,36,33,26,25,30,29,37,33
2020-08-05,13:56:20,40,39,35,39,41,36,33,38,26,26,26,29,32,32,38,32,36,33,26,25,30,29,38,33
2020-08-05,13:56:22,40,39,36,39,40,36,33,39,26,26,26,29,32,32,38,32,36,33,26,24,30,29,38,33
2020-08-05,13:56:24,37,38,32,37,40,36,32,40,26,26,26,29,32,32,38,33,35,33,26,25,30,29,36,32
2020-08-05,13:56:26,39,39,34,38,40,35,32,39,26,26,26,29,32,32,38,32,35,33,26,25,30,29,37,33
2020-08-05,13:56:28,39,37,35,39,40,35,33,39,26,26,26,28,32,32,38,32,35,33,26,25,30,29,37,32
2020-08-05,13:56:30,37,38,34,39,39,35,31,39,26,26,26,29,32,32,38,33,35,33,26,25,30,29,36,32
2020-08-05,13:56:32,37,36,32,38,39,35,31,40,26,26,26,29,32,32,38,33,35,33,26,25,30,29,35,32
2020-08-05,13:56:34,39,39,35,38,39,35,32,40,26,26,26,29,32,32,38,32,35,33,26,24,30,29,37,32
2020-08-05,13:56:36,37,36,36,36,39,35,32,39,26,26,26,29,32,32,38,33,35,33,26,25,30,29,36,32
2020-08-05,13:56:38,37,39,32,35,39,35,32,39,26,26,26,29,32,32,38,33,35,33,26,24,30,29,36,32
2020-08-05,13:56:40,44,42,37,38,42,35,37,41,27,27,26,29,32,32,38,33,35,33,26,25,30,29,39,34
2020-08-05,13:56:42,44,43,37,40,43,35,37,43,27,27,26,29,32,32,38,33,36,33,26,24,30,29,40,34
2020-08-05,13:56:44,42,40,35,38,42,36,35,41,27,27,26,28,32,32,38,33,36,33,26,25,30,29,38,33
2020-08-05,13:56:46,42,40,35,44,41,36,35,40,27,27,26,29,32,32,38,33,36,33,26,25,30,29,39,33
2020-08-05,13:56:48,44,42,38,39,41,36,35,41,27,27,26,29,32,32,38,33,36,33,26,24,30,29,39,34
2020-08-05,13:56:50,44,44,38,40,43,36,38,42,27,27,26,28,32,32,39,32,36,33,26,24,30,29,40,34
2020-08-05,13:56:52,42,40,36,39,42,36,34,42,27,27,26,29,32,32,39,33,36,33,26,25,30,29,38,33
2020-08-05,13:56:54,39,43,37,42,41,36,34,43,27,27,26,29,32,32,39,32,36,33,26,25,30,29,39,33
2020-08-05,13:56:56,42,41,38,38,41,36,34,40,27,27,26,28,32,32,39,32,36,33,26,24,30,29,39,33
2020-08-05,13:56:58,40,39,37,37,41,36,34,41,27,27,26,28,32,32,39,32,36,33,26,25,30,29,38,33
2020-08-05,13:57:00,41,40,35,38,41,36,35,39,27,27,26,28,32,32,39,32,36,33,26,25,30,29,38,33
2020-08-05,13:57:02,42,40,34,38,41,36,34,40,27,27,26,28,32,32,39,33,36,33,26,25,30,29,38,33
2020-08-05,13:57:04,40,39,35,39,41,36,33,40,27,27,26,28,32,32,39,32,36,33,26,25,30,29,38,33
2020-08-05,13:57:06,44,42,38,39,43,36,36,42,27,27,26,29,32,32,39,32,36,33,26,25,30,29,40,34
2020-08-05,13:57:08,40,38,34,37,41,36,33,40,27,27,26,28,32,32,39,33,36,33,26,25,30,29,37,33
2020-08-05,13:57:10,39,40,37,37,40,36,32,40,27,27,26,29,32,32,39,32,36,33,26,25,30,29,37,33
2020-08-05,13:57:12,38,38,38,40,42,36,33,41,27,27,26,28,32,32,39,32,36,33,26,25,30,29,38,33
2020-08-05,13:57:14,40,39,37,42,41,36,33,42,27,27,26,28,32,32,39,32,36,33,26,25,30,29,38,33
2020-08-05,13:57:16,44,43,37,39,43,36,38,42,27,27,26,29,32,32,39,32,36,33,26,25,30,29,40,34
2020-08-05,13:57:18,40,43,38,41,42,36,36,39,27,27,26,28,32,32,39,32,36,33,26,25,30,29,39,34
2020-08-05,13:57:20,44,42,37,40,43,36,38,42,27,27,26,29,32,32,39,33,36,33,26,25,30,29,40,34
2020-08-05,13:57:22,42,40,37,40,42,36,36,41,27,27,26,29,32,32,39,33,36,33,26,25,30,29,39,34
2020-08-05,13:57:24,40,42,36,40,42,36,34,39,27,27,26,28,32,32,39,33,36,34,26,25,30,29,39,33
2020-08-05,13:57:26,51,50,40,43,49,36,40,42,27,27,26,29,32,32,39,33,36,34,26,25,30,29,44,35
2020-08-05,13:57:28,55,51,43,44,53,36,41,42,27,27,26,29,32,32,39,33,36,34,26,25,30,29,46,36
2020-08-05,13:57:30,54,57,57,53,52,36,41,43,27,27,26,29,32,32,39,33,36,34,26,25,30,29,50,37
2020-08-05,13:57:32,53,56,52,53,60,37,45,46,27,27,26,29,32,33,39,33,36,34,26,25,30,29,51,38
2020-08-05,13:57:34,55,56,56,57,59,38,45,48,27,27,26,30,32,33,39,33,36,34,26,25,30,29,52,38
2020-08-05,13:57:36,63,65,66,65,71,38,51,52,27,27,26,30,32,33,39,34,36,34,26,25,30,29,60,41
2020-08-05,13:57:38,75,78,75,74,74,40,55,56,27,27,26,30,32,33,39,34,36,34,26,25,30,29,67,43
2020-08-05,13:57:40,63,64,67,64,65,41,52,54,27,27,26,30,32,33,39,34,36,34,26,25,30,29,59,41
2020-08-05,13:57:42,68,69,68,71,73,42,56,58,27,27,26,30,32,32,39,34,36,34,26,25,30,29,64,42
2020-08-05,13:57:44,76,81,79,74,78,42,59,61,27,27,26,30,32,33,39,34,36,34,26,25,30,29,70,44
2020-08-05,13:57:46,70,70,70,69,68,44,57,57,27,27,26,30,32,33,39,34,36,34,26,25,30,29,64,42
2020-08-05,13:57:48,78,82,81,78,78,45,60,62,27,27,26,30,33,34,39,35,37,34,26,25,30,29,72,45
2020-08-05,13:57:50,80,85,79,79,82,46,62,65,27,27,26,30,33,34,39,35,36,34,26,25,30,29,73,46
2020-08-05,13:57:52,77,79,78,80,82,46,62,64,27,27,26,30,33,34,39,35,36,34,26,25,30,29,72,45
2020-08-05,13:57:54,83,88,86,82,83,47,64,66,27,27,26,30,33,34,39,35,37,34,26,25,30,29,76,47
2020-08-05,13:57:56,66,66,64,66,69,48,59,61,27,27,26,30,33,35,39,36,37,34,26,25,30,29,63,42
2020-08-05,13:57:58,64,64,60,62,67,48,58,60,27,27,26,30,33,35,39,36,37,34,26,24,30,29,60,42
2020-08-05,13:58:00,82,84,81,79,83,48,64,67,27,27,26,30,33,34,39,36,37,34,26,25,30,29,74,46
2020-08-05,13:58:02,77,80,78,78,86,48,65,67,27,27,26,30,33,35,39,36,36,34,26,25,30,29,73,46
2020-08-05,13:58:04,82,84,81,80,80,50,66,67,27,27,26,30,33,35,39,37,37,34,26,25,30,29,75,47
2020-08-05,13:58:06,78,80,86,78,80,50,66,68,27,27,26,30,33,36,40,37,37,34,26,25,30,29,74,46
2020-08-05,13:58:08,88,92,89,89,88,51,69,72,27,27,26,31,33,36,40,36,37,34,26,25,30,29,81,49
2020-08-05,13:58:10,84,92,83,84,89,51,69,73,27,27,26,31,33,36,40,37,38,34,26,25,30,29,79,48
2020-08-05,13:58:12,92,94,92,89,92,52,70,74,27,27,26,31,33,36,40,37,38,34,26,25,30,29,83,50
2020-08-05,13:58:14,84,88,88,86,91,53,71,76,27,27,26,31,33,37,40,38,38,34,26,25,30,29,80,49
2020-08-05,13:58:16,87,89,87,87,91,54,71,74,27,27,26,31,34,37,40,38,38,34,26,25,30,29,81,49
2020-08-05,13:58:18,93,94,91,91,91,54,72,74,27,27,26,30,34,36,40,38,38,35,26,25,30,29,84,50
2020-08-05,13:58:20,84,87,91,84,87,55,71,74,27,27,26,31,34,37,40,39,38,35,26,25,30,29,80,49
2020-08-05,13:58:22,93,94,95,92,91,54,71,75,27,27,26,30,34,38,40,39,38,35,26,25,30,29,84,50
2020-08-05,13:58:24,90,94,90,88,93,56,72,76,27,27,26,31,34,38,40,38,39,35,26,25,30,29,83,50
2020-08-05,13:58:26,89,92,90,88,93,56,73,76,27,27,26,31,34,38,40,39,39,35,26,25,30,29,83,50
2020-08-05,13:58:28,80,81,81,79,84,56,70,73,27,27,26,31,34,38,40,39,39,35,26,25,30,29,76,48
2020-08-05,13:58:30,79,79,79,78,82,56,68,72,27,27,26,31,34,38,40,40,39,35,26,25,30,29,74,47
2020-08-05,13:58:32,84,86,82,84,79,56,69,71,27,27,26,32,34,39,41,40,39,35,26,25,30,30,77,48
2020-08-05,13:58:34,93,96,94,91,91,56,71,75,27,27,26,32,34,39,41,40,39,35,26,25,30,30,85,51
2020-08-05,13:58:36,87,95,86,87,92,56,71,74,27,27,26,32,35,39,41,40,40,35,26,25,30,30,82,50
2020-08-05,13:58:38,87,90,88,84,86,56,70,71,27,27,26,32,35,39,41,40,40,35,26,25,30,30,80,49
2020-08-05,13:58:40,90,93,91,90,93,56,71,75,27,27,26,32,35,38,41,40,40,36,26,25,30,30,83,51
2020-08-05,13:58:42,92,94,93,92,91,57,71,74,27,27,26,32,35,39,42,41,40,36,26,25,30,30,84,51
2020-08-05,13:58:44,96,99,96,94,95,57,72,76,27,27,26,32,35,39,42,41,40,36,26,25,30,30,87,52
2020-08-05,13:58:46,94,96,94,92,92,57,71,75,27,27,26,32,35,40,42,41,40,36,26,25,30,30,85,51
2020-08-05,13:58:48,87,94,91,87,94,57,73,75,27,27,26,32,35,40,42,40,40,36,26,25,30,30,83,51
2020-08-05,13:58:50,88,88,83,84,93,58,72,75,27,27,26,32,35,40,42,41,41,36,26,25,30,30,81,50
2020-08-05,13:58:52,92,94,92,88,90,58,71,75,27,27,26,32,36,40,42,41,40,36,26,25,30,30,84,51
2020-08-05,13:58:54,83,85,81,85,93,58,71,74,27,27,26,32,36,40,42,41,41,36,26,25,30,30,79,50
2020-08-05,13:58:56,75,73,69,78,81,58,66,71,27,27,26,32,36,40,42,41,40,36,26,25,30,30,71,47
2020-08-05,13:58:58,68,69,64,72,75,57,64,66,27,27,26,32,36,40,42,42,41,37,26,25,30,30,67,45
2020-08-05,13:59:00,75,76,76,74,77,57,66,67,27,27,26,32,36,40,42,42,41,37,26,25,30,30,72,47
2020-08-05,13:59:02,81,90,80,81,87,56,69,71,27,27,26,32,36,40,43,42,40,37,26,25,30,30,78,49
2020-08-05,13:59:04,84,85,82,83,88,56,69,73,27,27,26,33,36,40,43,42,41,37,26,25,30,30,78,49
2020-08-05,13:59:06,80,83,79,78,89,56,69,72,27,27,26,32,36,41,43,42,42,37,26,25,30,30,76,49
2020-08-05,13:59:08,83,82,78,78,88,57,68,72,27,27,26,33,36,41,43,42,41,37,26,25,30,30,76,49
2020-08-05,13:59:10,87,89,89,87,88,57,69,73,27,27,26,33,36,41,43,42,42,37,26,25,30,30,81,50
2020-08-05,13:59:12,85,87,83,87,90,57,71,72,27,27,26,33,37,41,43,42,42,37,26,25,30,30,80,50
2020-08-05,13:59:14,85,86,83,82,90,56,70,73,27,27,26,33,37,41,43,42,42,37,26,25,30,30,79,50
2020-08-05,13:59:16,87,91,89,87,87,57,69,72,27,27,26,33,37,40,43,42,42,37,26,24,30,30,81,50
2020-08-05,13:59:18,80,81,80,80,90,58,70,73,27,27,26,33,37,40,43,42,42,38,26,25,30,30,77,49
2020-08-05,13:59:20,81,83,80,84,88,57,70,72,27,27,26,33,37,41,43,42,42,38,26,25,30,30,78,49
2020-08-05,13:59:22,82,85,84,85,90,58,69,73,27,27,26,33,37,41,44,43,42,38,26,25,30,30,79,50
2020-08-05,13:59:24,81,82,81,80,90,58,69,73,26,26,26,33,37,41,44,43,42,38,26,25,30,30,77,49
2020-08-05,13:59:26,82,85,81,85,89,58,70,73,26,26,26,33,37,41,44,43,42,38,26,25,30,30,79,50
2020-08-05,13:59:28,85,88,90,86,92,58,70,74,26,26,26,33,37,41,44,43,42,38,26,25,30,30,81,51
2020-08-05,13:59:30,92,94,92,89,91,58,71,74,26,26,26,33,37,42,44,43,42,38,26,25,30,30,84,51
2020-08-05,13:59:32,94,96,96,92,92,58,72,75,26,26,26,33,37,42,44,43,43,38,26,25,30,30,86,52
2020-08-05,13:59:34,77,84,77,77,81,58,68,70,26,26,26,32,37,42,44,42,43,38,26,25,30,30,74,48
2020-08-05,13:59:36,75,73,69,74,78,58,66,67,26,26,26,33,38,42,44,43,43,38,26,25,30,30,70,47
2020-08-05,13:59:38,83,92,83,84,90,58,70,73,27,26,26,32,38,42,44,43,43,39,26,25,30,30,80,50
2020-08-05,13:59:40,82,85,83,82,91,58,70,72,27,27,26,33,38,42,44,43,43,39,26,25,30,30,79,50
2020-08-05,13:59:42,93,95,95,93,93,58,71,75,27,27,26,33,38,42,44,43,42,39,26,25,30,30,85,52
2020-08-05,13:59:44,85,88,83,83,91,58,72,73,27,27,26,33,38,42,44,43,42,39,26,25,30,30,80,50
2020-08-05,13:59:46,91,88,83,84,91,59,71,74,27,27,26,33,38,42,44,44,43,39,26,25,31,30,81,51
2020-08-05,13:59:48,92,94,96,90,95,59,72,76,27,27,26,33,38,42,44,44,43,39,26,25,31,30,85,52
2020-08-05,13:59:50,89,93,89,87,85,58,70,73,27,27,26,33,38,42,45,44,43,39,26,25,31,30,82,51
2020-08-05,13:59:52,93,93,92,88,91,59,71,74,27,27,26,33,38,42,45,44,44,39,26,25,31,30,84,52
2020-08-05,13:59:54,89,92,96,87,94,58,72,75,27,27,26,33,38,42,45,44,44,39,26,25,31,30,84,52
2020-08-05,13:59:56,75,75,70,72,80,59,67,70,27,27,26,34,38,42,45,44,43,39,26,25,31,30,71,47
2020-08-05,13:59:58,73,75,71,71,75,59,67,67,27,27,26,33,38,42,44,44,44,39,26,25,31,30,70,47
2020-08-05,14:00:00,74,78,70,71,77,58,66,67,27,27,26,33,38,42,45,44,44,40,26,25,31,30,71,47
2020-08-05,14:00:02,81,77,72,73,77,58,66,67,27,27,26,33,38,42,45,44,44,40,26,25,31,30,72,48
2020-08-05,14:00:04,86,92,90,85,89,58,69,72,27,27,26,33,38,42,45,44,44,40,26,25,31,30,81,51
2020-08-05,14:00:06,92,95,92,87,91,57,69,74,27,27,26,33,38,42,45,44,44,40,26,25,31,30,83,52
2020-08-05,14:00:08,84,90,83,81,92,58,70,73,27,27,26,34,39,43,45,44,44,40,26,25,31,30,80,50
2020-08-05,14:00:10,82,85,83,81,91,58,70,73,27,27,26,34,39,43,45,44,44,40,26,25,31,30,78,50
2020-08-05,14:00:12,94,98,94,92,92,59,71,75,27,27,26,34,39,42,45,44,44,40,26,25,31,30,86,52
2020-08-05,14:00:14,85,88,83,84,91,59,70,74,27,27,26,34,39,43,45,44,44,40,26,25,31,30,80,51
2020-08-05,14:00:16,94,94,90,86,91,58,72,75,27,27,26,34,39,43,45,44,44,40,26,25,31,30,84,52
2020-08-05,14:00:18,76,77,74,73,81,58,68,70,27,27,26,34,39,43,45,44,44,40,26,25,31,30,73,48
2020-08-05,14:00:20,79,86,78,78,80,59,68,71,27,27,26,34,39,43,45,44,44,40,26,25,31,30,76,49
2020-08-05,14:00:22,83,93,83,83,90,59,71,74,27,27,26,34,39,43,45,44,44,40,26,25,31,30,80,51
2020-08-05,14:00:24,80,81,79,85,87,59,69,72,27,27,26,34,39,43,46,44,44,41,26,25,31,31,77,50
2020-08-05,14:00:26,92,95,94,90,91,59,70,73,27,27,26,34,39,43,46,44,45,41,26,25,31,31,84,52
2020-08-05,14:00:28,94,95,94,91,92,59,71,74,27,27,26,34,38,43,46,44,45,41,26,25,31,31,85,52
2020-08-05,14:00:30,85,88,85,83,85,58,69,72,27,27,26,34,39,43,46,45,44,41,26,25,31,31,79,50
2020-08-05,14:00:32,85,85,81,80,81,59,69,71,27,27,26,34,39,43,46,44,45,41,26,25,31,31,77,50
2020-08-05,14:00:34,90,86,82,82,90,59,70,74,27,27,26,34,39,42,46,45,45,41,26,25,31,31,80,51
2020-08-05,14:00:36,82,86,82,84,92,58,71,73,27,27,26,34,39,42,46,45,45,41,26,25,31,31,79,51
2020-08-05,14:00:38,94,97,93,92,93,59,71,75,27,27,26,34,39,42,46,45,45,41,26,25,31,31,85,53
2020-08-05,14:00:40,93,93,92,90,92,60,71,74,28,27,26,34,39,43,46,45,45,41,26,25,31,31,84,52
2020-08-05,14:00:42,84,86,83,84,91,60,71,75,28,28,26,34,39,43,46,45,45,41,26,25,31,31,80,51
2020-08-05,14:00:44,88,96,90,88,93,60,72,75,28,28,26,34,39,43,46,45,45,41,26,25,31,31,84,52
2020-08-05,14:00:46,77,77,75,74,83,60,68,73,28,28,26,34,39,43,46,45,45,41,26,25,31,31,73,49
2020-08-05,14:00:48,93,92,88,89,92,60,72,76,28,28,26,34,39,43,46,45,45,41,26,25,31,31,84,52
2020-08-05,14:00:50,93,95,94,92,91,60,72,74,28,28,26,34,39,43,46,45,45,41,26,25,31,31,85,53
2020-08-05,14:00:52,95,99,99,96,95,60,72,76,28,28,26,34,40,43,46,44,45,42,26,25,31,31,88,54
2020-08-05,14:00:54,94,95,93,90,95,60,73,76,28,28,26,34,40,43,46,44,45,42,26,25,31,31,86,53
2020-08-05,14:00:56,77,76,75,74,84,61,69,72,28,28,26,35,40,43,46,45,45,42,26,25,31,31,74,49
2020-08-05,14:00:58,75,75,72,74,77,60,67,70,28,28,26,34,40,44,46,45,45,42,26,25,31,31,71,48
2020-08-05,14:01:00,91,92,92,88,88,60,70,74,28,28,26,34,40,44,46,45,45,42,26,25,31,31,83,52
2020-08-05,14:01:02,91,93,91,89,88,59,70,73,28,28,26,34,40,44,46,45,45,42,26,25,31,31,83,52
2020-08-05,14:01:04,86,89,95,86,92,60,71,74,28,28,26,34,40,44,46,45,45,42,26,25,31,31,83,52
2020-08-05,14:01:06,92,94,93,89,92,60,71,74,28,28,26,34,40,44,46,45,45,42,26,25,31,31,84,52
2020-08-05,14:01:08,83,94,84,82,90,60,71,74,28,28,26,34,40,44,47,45,45,42,26,25,32,31,81,51
2020-08-05,14:01:10,86,94,84,84,93,60,72,76,28,28,26,34,40,44,47,45,46,42,26,25,32,31,82,52
2020-08-05,14:01:12,93,96,94,90,93,60,72,75,28,28,26,34,40,44,47,45,46,42,26,25,32,31,85,53
2020-08-05,14:01:14,91,93,93,92,91,60,72,74,28,28,26,34,40,44,47,45,46,42,26,25,32,31,84,53
2020-08-05,14:01:16,79,78,75,77,84,60,68,74,28,28,26,34,40,44,47,46,46,42,26,25,32,31,74,50
2020-08-05,14:01:18,95,97,96,91,92,61,72,75,28,28,26,35,40,44,47,45,46,42,26,25,32,31,86,53
2020-08-05,14:01:20,85,91,91,86,95,60,73,76,28,28,26,35,40,44,47,46,46,42,26,25,32,31,83,52
2020-08-05,14:01:22,78,80,78,79,84,61,70,73,28,28,26,35,40,44,47,46,46,43,26,25,32,31,76,50
2020-08-05,14:01:24,91,95,93,91,93,61,73,75,28,28,26,35,40,44,47,45,46,43,26,25,32,31,85,53
2020-08-05,14:01:26,96,98,97,94,94,61,73,76,28,28,26,35,40,44,47,46,46,43,26,25,32,31,88,54
2020-08-05,14:01:28,95,94,89,88,95,60,73,78,28,28,26,35,40,44,47,46,46,43,26,25,32,31,85,53
2020-08-05,14:01:30,97,94,90,89,96,61,75,78,28,28,26,35,40,44,47,46,46,43,26,25,32,31,86,53
2020-08-05,14:01:32,84,88,94,87,91,61,73,76,28,28,26,35,40,44,47,46,46,43,26,25,32,31,83,52
2020-08-05,14:01:34,92,95,94,89,93,61,73,77,28,28,26,35,40,44,47,46,46,43,26,25,32,31,85,53
2020-08-05,14:01:36,86,88,86,90,95,61,73,76,28,28,26,35,40,44,48,46,46,43,26,25,32,31,83,52
2020-08-05,14:01:38,90,97,92,90,96,61,74,77,28,28,26,35,40,44,47,46,46,43,26,25,32,31,86,53
2020-08-05,14:01:40,90,84,80,82,85,62,71,74,28,28,26,35,40,44,48,46,46,43,26,25,32,31,79,51
2020-08-05,14:01:42,85,88,85,90,92,61,72,76,28,28,26,35,40,44,48,46,46,43,26,25,32,31,82,52
2020-08-05,14:01:44,88,91,95,87,93,61,71,75,28,28,26,35,41,44,48,46,46,43,26,25,32,31,84,53
2020-08-05,14:01:46,93,96,94,89,95,61,73,76,28,28,26,34,41,44,48,46,46,43,26,25,32,31,86,53
2020-08-05,14:01:48,88,90,87,85,84,61,69,73,28,28,26,35,41,44,48,46,46,43,26,25,32,31,81,52
2020-08-05,14:01:50,87,92,86,85,85,61,70,72,28,28,26,35,41,44,48,46,46,43,26,25,32,31,81,52
2020-08-05,14:01:52,90,95,91,88,94,61,72,74,28,28,26,34,41,44,48,46,47,43,26,25,32,31,84,53
2020-08-05,14:01:54,94,97,97,93,94,61,71,75,28,28,26,35,41,44,48,46,46,43,26,25,32,31,87,54
2020-08-05,14:01:56,84,83,82,80,81,61,69,71,28,28,26,35,41,44,48,46,47,44,26,25,32,31,77,51
2020-08-05,14:01:58,72,70,68,71,75,60,65,67,28,28,26,35,41,44,48,46,47,44,26,25,32,31,69,48
2020-08-05,14:02:00,87,90,86,84,89,60,69,72,28,28,26,34,41,44,48,46,46,44,26,25,32,31,81,52
2020-08-05,14:02:02,82,85,82,81,89,60,70,72,28,28,26,35,41,44,48,46,47,44,26,25,32,31,78,51
2020-08-05,14:02:04,87,89,83,83,93,60,71,74,28,28,26,34,41,44,48,46,47,44,26,25,32,31,81,52
2020-08-05,14:02:06,77,78,76,76,80,60,68,70,28,28,26,35,41,44,48,46,47,44,26,25,32,31,74,49
2020-08-05,14:02:08,90,91,88,86,88,60,69,72,28,28,26,35,41,44,48,46,47,44,26,25,32,31,82,52
2020-08-05,14:02:10,88,91,88,85,89,60,70,72,28,28,26,34,41,44,48,46,47,44,26,25,32,31,82,52
2020-08-05,14:02:12,82,88,83,83,92,60,70,72,28,28,26,34,41,44,48,46,47,44,26,25,32,31,80,51
2020-08-05,14:02:14,93,95,98,92,94,60,71,74,28,28,26,35,41,44,48,46,47,44,26,25,32,31,86,54
2020-08-05,14:02:16,91,93,92,89,92,60,72,74,28,28,26,35,41,44,48,46,46,44,26,25,32,31,84,53
2020-08-05,14:02:18,93,94,95,90,93,60,71,74,28,28,26,35,41,44,48,46,47,44,26,25,32,32,85,53
2020-08-05,14:02:20,89,90,89,87,89,61,70,73,28,28,26,35,40,44,48,46,47,44,26,25,32,32,82,52
2020-08-05,14:02:22,82,88,84,83,92,60,71,74,28,28,26,35,40,44,48,46,46,44,26,25,32,32,80,51
2020-08-05,14:02:24,82,85,81,83,91,60,70,74,28,28,26,35,40,44,48,46,47,44,26,25,32,32,79,51
2020-08-05,14:02:26,92,96,94,89,91,61,71,74,28,28,26,35,41,44,48,46,47,44,26,25,32,32,85,53
2020-08-05,14:02:28,82,83,81,79,86,61,69,72,28,28,26,34,41,45,48,46,47,44,26,25,33,32,77,51
2020-08-05,14:02:30,87,90,87,90,92,61,72,75,28,28,26,35,41,44,48,46,46,44,26,25,33,32,83,52
2020-08-05,14:02:32,88,91,87,90,94,61,73,74,28,28,26,35,41,44,48,46,47,44,26,25,34,33,84,53
2020-08-05,14:02:34,93,98,96,92,92,60,72,75,28,28,26,35,41,44,48,46,47,44,26,25,34,33,86,54
2020-08-05,14:02:36,95,95,93,89,87,60,72,74,28,28,26,35,41,45,48,46,46,45,26,25,34,33,84,53
2020-08-05,14:02:38,93,93,96,92,93,61,73,74,28,28,26,35,41,45,48,46,46,45,26,25,34,33,86,54
2020-08-05,14:02:40,94,95,94,92,93,60,73,75,28,28,26,35,41,45,48,46,46,45,26,25,34,33,86,54
2020-08-05,14:02:42,83,84,82,82,92,61,71,75,28,28,26,35,41,45,49,46,47,45,26,25,33,33,79,52
2020-08-05,14:02:44,91,91,89,89,90,61,72,75,28,28,26,35,41,45,48,46,46,45,26,26,33,33,83,53
2020-08-05,14:02:46,94,95,96,90,96,61,73,76,28,28,26,35,41,45,49,46,47,45,26,25,33,33,86,54
2020-08-05,14:02:48,90,97,90,88,95,61,74,76,28,28,26,36,41,45,49,46,47,45,26,25,33,33,85,54
2020-08-05,14:02:50,80,79,78,78,85,61,70,72,28,28,26,35,41,45,49,46,47,45,26,25,33,33,76,50
2020-08-05,14:02:52,95,97,95,91,94,61,73,75,28,28,27,35,41,45,49,46,47,45,26,25,33,33,87,54
